date,PB01,PB02,PB03,PB04,PB05,PB06,PB07,PB08,BB01,BB02,BB03,BB04,BB05,BB06,BB07,VB01,VB02,VB03,VB04,VB05
2021-05-07,1,1,0,0,0,0,-0.00489,0.00074,0,0,0,0,1,-0.4454,0.00599,1,0,0,1,0.06044
2021-05-10,1,1,0,0,0,0,-0.0076,0.00022,0,0,0,0,1,-0.72703,0.00601,1,0,0,1,0.29372
2021-05-11,0,1,0,0,0,0,-0.00889,-0.00032,0,0,0,0,1,-0.88624,0.00555,1,0,0,1,0.16192
2021-05-12,0,1,0,0,0,0,-0.01089,-0.00093,0,0,0,0,0,-0.99153,0.00559,0,0,0,1,-0.08294
2021-05-13,0,1,0,0,0,0,-0.01466,-0.00172,0,1,0,0,0,-1.12338,0.00566,0,0,0,1,-0.07861
2021-05-14,0,1,0,0,0,0,-0.01245,-0.00228,0,0,0,0,0,-0.86475,0.0053,0,0,0,0,-0.37836
2021-05-17,0,1,0,0,0,0,-0.00971,-0.00263,0,0,0,0,0,-0.62834,0.00505,0,0,0,1,-0.11219
2021-05-18,0,1,0,0,1,0,-0.00199,-0.00248,0,0,0,0,0,-0.09727,0.00518,1,1,0,1,0.19543
2021-05-19,0,1,1,0,1,0,0.00243,-0.00209,0,0,0,0,0,0.19252,0.00501,1,1,0,1,0.03258
2021-05-20,0,1,1,1,1,0,0.00993,-0.0013,0,0,0,0,0,0.66036,0.00553,1,1,0,1,0.31841
2021-05-21,0,1,1,1,1,0,0.00708,-0.00077,0,0,0,0,0,0.45503,0.00563,1,1,0,1,0.08981
2021-05-24,0,1,1,1,1,0,0.00642,-0.00033,0,0,0,0,0,0.40015,0.00554,1,1,0,1,0.14209
2021-05-25,1,1,1,1,1,0,0.00956,0.00026,0,0,0,0,0,0.59781,0.00539,1,1,0,1,0.07101
2021-05-26,1,1,1,1,1,0,0.003,0.00041,0,0,0,0,0,0.19881,0.00582,1,0,0,1,0.07247
2021-05-27,1,1,1,1,0,0,0.00388,0.00059,0,0,0,0,0,0.26839,0.00574,1,0,0,1,0.03088
2021-05-28,1,1,1,1,1,0,0.00672,0.00093,0,0,0,0,0,0.45321,0.00553,1,1,0,1,0.02822
2021-05-31,1,1,1,0,0,0,7e-05,0.00085,0,0,0,0,0,0.06936,0.00599,1,1,0,1,0.13692
2021-06-01,1,1,0,0,0,0,-0.00248,0.00062,0,0,0,0,0,-0.05684,0.00593,0,0,0,0,-0.09698
2021-06-02,1,1,1,1,1,0,0.00661,0.00094,0,0,0,0,0,0.53106,0.00618,1,1,0,1,0.05216
2021-06-03,1,1,1,1,1,0,0.00356,0.00106,0,0,0,0,0,0.33012,0.00634,0,0,0,1,-0.03068
2021-06-04,1,1,1,1,0,0,0.00509,0.00125,0,0,0,0,0,0.40326,0.00626,0,0,0,1,-0.02664
2021-06-07,1,1,1,1,1,0,0.00173,0.00124,0,0,0,0,0,0.1701,0.00592,1,0,0,0,0.17493
2021-06-08,1,1,0,0,1,0,-0.00261,0.00097,0,0,0,0,0,-0.13789,0.00588,1,0,0,0,0.04225
2021-06-09,1,1,1,0,0,0,0.00115,0.00094,0,0,0,0,0,0.07359,0.00552,0,0,0,0,-0.19375
2021-06-10,1,1,0,0,0,0,-0.00408,0.00062,0,0,0,0,0,-0.40056,0.00571,1,0,0,0,0.09235
2021-06-11,1,1,0,0,0,0,-0.00611,0.0002,0,0,0,0,1,-0.71453,0.00563,1,0,0,1,0.00606
2021-06-14,0,1,0,0,0,0,-0.00752,-0.00026,0,0,0,0,1,-0.97666,0.00532,0,0,0,0,-0.10507
2021-06-15,0,1,0,0,0,0,-0.00324,-0.00042,0,0,0,0,1,-0.55669,0.00512,0,0,0,0,-0.19958
2021-06-16,0,1,0,0,0,0,0.0004,-0.00036,0,0,0,0,1,-0.17714,0.00519,0,0,0,0,-0.18583
2021-06-17,0,1,1,1,1,0,0.00308,-0.00014,0,0,0,0,1,0.14736,0.00527,0,1,0,1,-0.09688
2021-06-18,1,1,1,1,1,0,0.00419,0.00012,0,0,0,0,1,0.29962,0.00507,1,1,0,0,0.01113
2021-06-21,0,1,0,0,1,0,-0.00324,-8e-05,0,0,0,0,1,-0.48127,0.00565,1,1,0,0,0.14205
2021-06-22,0,1,0,0,1,0,-0.00071,-0.00012,0,0,0,0,1,-0.1678,0.00511,1,1,0,0,0.11358
2021-06-23,0,1,0,0,0,0,-0.00267,-0.00026,0,0,0,0,1,-0.37944,0.00519,1,1,0,1,0.05793
2021-06-24,0,1,0,0,0,0,-0.00424,-0.00049,0,0,0,0,1,-0.52891,0.00524,0,0,0,0,-0.23939
2021-06-25,0,1,0,0,0,0,-0.00158,-0.00053,0,0,0,0,1,-0.18753,0.00529,1,0,0,1,0.08586
2021-06-28,0,1,0,0,0,0,-0.00351,-0.00069,0,0,0,0,1,-0.41413,0.00518,0,0,0,1,-0.22478
2021-06-29,0,1,0,0,0,0,-0.00584,-0.00097,0,0,0,0,1,-0.67235,0.00521,0,0,0,0,-0.37181
2021-06-30,0,1,0,0,0,0,-0.00652,-0.00126,0,0,0,0,1,-0.72802,0.00492,1,0,0,0,0.01892
2021-07-01,0,1,0,0,0,0,-0.00348,-0.00134,0,0,0,0,1,-0.33326,0.00501,0,0,0,1,-0.09457
2021-07-02,0,1,0,0,0,0,-0.00302,-0.00139,0,0,0,0,1,-0.25402,0.00509,0,0,0,1,-0.28713
2021-07-05,0,1,0,0,1,0,-0.00185,-0.00136,0,0,0,0,1,-0.05804,0.00489,1,1,0,1,0.1243
2021-07-06,0,1,0,0,0,0,-0.00626,-0.0016,0,0,0,0,1,-0.69065,0.00497,1,1,0,1,0.02714
2021-07-07,0,1,1,0,1,0,0.00079,-0.0014,0,0,0,0,1,0.3737,0.00537,1,1,0,1,0.38657
2021-07-08,0,1,0,0,1,0,-0.00174,-0.00137,0,0,0,0,1,-0.02204,0.00527,0,1,0,0,-0.09626
2021-07-09,0,1,1,0,1,0,-0.00073,-0.00128,0,0,0,0,1,0.10192,0.00467,0,1,0,1,-0.13087
2021-07-12,0,1,0,0,0,0,-0.01159,-0.00185,0,1,0,0,1,-1.32462,0.00532,1,0,0,1,0.04881
2021-07-13,0,1,0,0,0,0,-0.01696,-0.00269,0,1,0,0,0,-1.45345,0.00558,1,0,0,1,0.19847
2021-07-14,0,1,0,0,0,0,-0.00666,-0.0028,0,0,0,0,0,-0.4702,0.00607,1,0,0,0,0.36842
2021-07-15,0,1,0,0,0,0,-0.00346,-0.00273,0,0,0,0,0,-0.15034,0.00632,0,1,0,0,-0.23587
2021-07-16,0,1,1,0,0,0,-0.00189,-0.00258,0,0,0,0,1,0.04862,0.00612,1,1,0,0,0.19661
2021-07-19,0,1,0,0,1,0,-0.00655,-0.00273,0,0,0,0,1,-0.44511,0.00617,1,1,0,1,0.05336
2021-07-20,0,1,0,0,1,0,-0.00473,-0.00274,0,0,0,0,1,-0.23578,0.0064,0,1,0,0,-0.04792
2021-07-21,0,1,0,0,1,0,-0.00555,-0.00281,0,0,0,0,1,-0.3159,0.0064,0,1,0,0,-0.02037
2021-07-22,0,1,1,0,1,0,0.00167,-0.00243,0,0,0,0,1,0.47638,0.00696,1,1,0,0,0.02206
2021-07-23,0,1,1,1,1,1,0.00504,-0.00189,0,0,0,0,1,0.81082,0.00703,1,1,0,0,0.09162
2021-07-26,0,1,1,1,1,1,0.00778,-0.00126,0,0,0,0,0,0.973,0.00686,0,1,0,0,-0.0941
2021-07-27,0,1,1,1,1,0,0.0046,-0.00087,0,0,0,0,0,0.62635,0.00664,0,1,0,0,-0.10559
2021-07-28,0,1,1,0,1,0,0.00101,-0.00074,0,0,0,0,0,0.28342,0.00663,1,1,0,0,0.05959
2021-07-29,0,1,1,0,0,0,-0.00068,-0.00071,0,0,0,0,0,0.12767,0.00659,0,0,0,0,-0.10204
2021-07-30,0,1,1,1,0,0,0.00337,-0.00044,0,0,0,0,0,0.4681,0.00601,0,0,0,1,-0.11486
2021-08-02,0,1,1,0,0,0,0.00013,-0.00039,0,0,0,0,0,0.18577,0.00581,1,0,0,1,0.01385
2021-08-03,1,1,1,1,1,1,0.00905,0.00017,0,0,0,0,0,0.85639,0.00569,1,0,0,1,0.19815
2021-08-04,1,1,1,1,1,1,0.01236,0.00087,0,0,0,0,0,0.99639,0.0055,1,1,0,1,0.14141
2021-08-05,1,1,1,1,1,1,0.01413,0.00159,0,0,0,0,0,0.98204,0.00573,0,1,0,1,-0.06978
2021-08-06,1,1,1,1,1,0,0.01105,0.00208,0,0,0,0,0,0.73009,0.00556,0,1,0,1,-0.0693
2021-08-09,1,1,1,1,1,1,0.01785,0.00289,1,0,1,0,0,1.00712,0.00595,0,1,0,1,-0.16081
2021-08-10,1,1,1,1,1,0,0.01561,0.00352,0,0,1,0,0,0.86161,0.00582,0,1,0,1,-0.27457
2021-08-11,1,1,1,1,1,1,0.02549,0.0046,1,0,1,0,0,1.19852,0.00575,1,1,0,1,0.27445
2021-08-12,1,1,1,1,1,1,0.02461,0.00556,1,0,1,0,0,1.01192,0.00548,0,1,0,0,-0.40063
2021-08-13,1,1,1,1,1,1,0.02496,0.00644,0,0,1,0,0,0.92026,0.00538,0,1,0,0,-0.11213
2021-08-16,1,1,1,1,1,0,0.01428,0.00671,0,0,0,0,0,0.45539,0.00572,1,1,0,1,0.07213
2021-08-17,1,1,1,1,1,0,0.01337,0.00684,0,0,0,0,0,0.39798,0.00566,0,1,0,0,-0.08203
2021-08-18,1,1,1,1,1,0,0.02253,0.00741,0,0,1,0,0,0.77056,0.00659,1,1,0,1,0.49966
2021-08-19,1,1,1,1,0,0,0.01846,0.00779,0,0,0,0,0,0.56344,0.00669,1,0,0,1,0.17168
2021-08-20,1,1,1,1,0,0,0.01662,0.00801,0,0,1,0,0,0.46294,0.00652,1,0,0,1,0.0047
2021-08-23,1,1,1,1,0,0,0.0077,0.00775,0,0,0,0,0,0.05258,0.00645,1,0,0,1,0.26628
2021-08-24,1,1,1,1,0,0,0.00995,0.00757,0,0,0,0,0,0.14278,0.00651,0,0,0,1,-0.04544
2021-08-25,1,1,1,1,1,1,0.02144,0.00799,0,0,0,0,0,0.66886,0.00701,1,0,0,0,0.41605
2021-08-26,1,1,1,1,1,1,0.02246,0.0085,0,0,0,0,0,0.71595,0.00705,0,1,0,0,-0.01877
2021-08-27,1,1,1,1,1,1,0.02811,0.00923,0,0,0,0,0,0.95392,0.00679,0,1,0,0,-0.04997
2021-08-30,1,1,1,1,1,1,0.0299,0.01002,1,0,0,0,0,1.03164,0.00703,0,1,0,0,-0.14659
2021-08-31,1,1,1,1,1,1,0.02939,0.01072,0,0,0,0,0,0.94595,0.00662,0,1,0,0,-0.12002
2021-09-01,1,1,1,1,1,0,0.02029,0.01094,0,0,0,0,0,0.47871,0.00726,1,1,0,0,0.3376
2021-09-02,1,1,1,1,1,0,0.02589,0.0113,0,0,0,0,0,0.74386,0.00758,0,1,0,0,-0.06037
2021-09-03,1,1,1,1,1,0,0.02559,0.01168,0,0,0,0,0,0.72118,0.00703,0,1,0,0,-0.08502
2021-09-06,1,1,1,1,1,1,0.02554,0.01201,0,0,0,0,0,0.69445,0.00701,0,1,0,0,-0.2163
2021-09-07,1,1,1,1,0,0,0.02182,0.01214,0,0,0,0,0,0.49911,0.00632,0,1,0,1,-0.23754
2021-09-08,1,1,1,1,1,0,0.01982,0.01213,0,0,0,0,0,0.39891,0.00634,0,1,0,0,-0.09282
2021-09-09,1,1,1,1,0,0,0.01883,0.01205,0,0,0,0,0,0.35415,0.00642,0,0,0,1,-0.30416
2021-09-10,1,1,1,1,0,0,0.01503,0.0118,0,0,0,0,0,0.16872,0.00606,0,0,0,0,-0.18124
2021-09-13,1,1,1,1,0,0,0.01558,0.01156,0,0,0,0,0,0.19494,0.00604,0,0,0,0,-0.17164
2021-09-14,1,1,1,1,0,0,0.01683,0.0114,0,0,0,0,0,0.26608,0.00528,0,0,0,0,-0.24726
2021-09-15,1,1,1,1,0,0,0.01401,0.01115,0,0,0,0,0,0.10763,0.00527,0,0,0,0,-0.0466
2021-09-16,1,1,0,1,0,0,0.01142,0.01076,0,0,0,0,1,-0.05269,0.00507,1,0,0,0,0.24913
2021-09-17,1,1,0,1,0,0,0.01122,0.01038,0,0,0,0,1,-0.07403,0.0048,1,1,0,0,0.03946
2021-09-20,1,1,1,1,1,1,0.01913,0.01041,0,0,0,0,1,0.53443,0.00504,1,1,0,1,0.26957
2021-09-21,1,1,1,1,1,1,0.02117,0.0106,0,0,0,0,1,0.93498,0.00489,0,1,0,0,-0.11165
2021-09-22,1,1,1,1,1,1,0.02043,0.01076,0,0,0,0,1,0.87862,0.00452,0,1,0,0,-0.33082
2021-09-23,1,1,1,1,1,0,0.01751,0.01076,0,0,0,0,1,0.56149,0.00458,1,1,0,1,0.18406
2021-09-24,1,1,1,1,1,0,0.01495,0.01061,0,0,0,0,1,0.28133,0.00461,0,1,0,0,-0.11199
2021-09-27,1,1,1,1,1,1,0.02071,0.01072,0,0,0,0,1,0.98878,0.00487,1,1,0,1,0.41372
2021-09-28,1,1,0,1,0,0,0.00895,0.01033,0,0,0,0,1,-0.32,0.00557,1,0,0,1,0.51994
2021-09-29,1,1,1,1,0,0,0.01412,0.0101,0,0,0,0,1,0.31631,0.00577,0,0,0,0,-0.1939
2021-09-30,1,1,1,1,1,1,0.01933,0.01019,0,0,0,0,1,0.90626,0.00598,1,1,0,0,0.22234
2021-10-01,1,1,1,1,1,0,0.01649,0.01019,0,0,0,0,1,0.61226,0.0059,0,1,0,0,-0.04354
2021-10-04,1,1,1,1,1,1,0.02945,0.01076,1,0,0,0,1,1.46701,0.0066,1,1,0,1,0.23129
2021-10-05,1,1,1,1,1,1,0.02917,0.01138,1,0,0,0,1,1.20268,0.00654,0,1,0,1,-0.20305
2021-10-06,1,1,1,1,1,1,0.03411,0.01215,1,0,1,0,0,1.24045,0.00698,1,1,0,0,0.29873
2021-10-07,1,1,1,1,1,1,0.04425,0.01334,1,0,1,0,0,1.36422,0.00764,1,1,0,0,0.16448
2021-10-08,1,1,1,1,1,1,0.04714,0.01464,1,0,1,0,0,1.22392,0.00742,0,1,0,0,-0.17015
2021-10-11,1,1,1,1,1,0,0.03838,0.01549,0,0,0,0,0,0.85154,0.00757,0,1,0,0,-0.27738
2021-10-12,1,1,1,1,1,0,0.03718,0.0161,0,0,0,0,0,0.76103,0.00783,0,1,0,0,-0.04245
2021-10-13,1,1,1,1,1,0,0.03138,0.0164,0,0,0,0,0,0.56438,0.00817,1,1,0,1,0.15738
2021-10-14,1,1,1,1,0,0,0.02941,0.01652,0,0,0,0,0,0.49255,0.00814,1,0,0,1,0.03131
2021-10-15,1,1,1,1,0,0,0.02811,0.01654,0,0,0,0,0,0.44451,0.00759,0,0,0,1,-0.23588
2021-10-18,1,1,1,1,0,0,0.02211,0.0163,0,0,1,0,0,0.24926,0.00732,1,0,0,0,0.07616
2021-10-19,1,1,1,1,0,0,0.01678,0.01578,0,0,0,0,0,0.07242,0.00727,0,0,0,0,-0.15904
2021-10-20,1,1,0,1,0,0,0.00056,0.01454,0,0,0,0,0,-0.46941,0.00825,1,0,0,1,0.41452
2021-10-21,1,1,0,1,0,0,-0.01386,0.01253,0,0,0,0,0,-0.8935,0.00937,1,0,0,1,2.98538
2021-10-22,1,1,0,1,0,0,-0.00292,0.01105,0,0,0,0,0,-0.55618,0.00928,0,0,0,1,-0.02498
2021-10-25,1,1,0,1,0,0,-0.00483,0.00973,0,0,0,0,0,-0.59454,0.00945,0,0,0,0,-0.29203
2021-10-26,1,1,0,1,0,0,-0.01841,0.00784,0,0,0,1,0,-0.95983,0.01011,1,0,0,0,0.33061
2021-10-27,1,1,0,1,0,0,-0.01778,0.00604,0,0,0,1,0,-0.8766,0.00976,1,0,0,0,1.07599
2021-10-28,1,1,0,0,0,0,-0.02072,0.00425,0,0,0,1,0,-0.86703,0.00969,0,0,0,0,-0.41417
2021-10-29,1,1,0,1,0,0,-0.00326,0.00359,0,0,0,1,0,-0.42228,0.01017,1,0,0,0,0.23514
2021-11-01,1,1,0,1,1,0,0.01071,0.00382,0,0,0,0,0,-0.06059,0.0107,1,0,0,0,0.10191
